---kai: before loop---
Training iteration 0 | loss kld 25.0514 kld1 11.9488 kld2 10.7655 kld3 2.3371 elem_type_num 1.5364 elem_type 0.7045 elem_num 1.5463 lattice 0.5353 coord 1.3269
Training iteration 42 | loss kld 63.7876 kld1 45.2705 kld2 4.7363 kld3 13.7808 elem_type_num 0.1188 elem_type 0.0729 elem_num 0.0953 lattice 0.0127 coord 0.4241
Training iteration 43 | loss kld 71.2548 kld1 47.7669 kld2 5.1015 kld3 18.3864 elem_type_num 0.1933 elem_type 0.0686 elem_num 0.1383 lattice 0.0144 coord 0.4400
Training iteration 44 | loss kld 68.3270 kld1 47.6139 kld2 4.9300 kld3 15.7831 elem_type_num 0.1683 elem_type 0.0712 elem_num 0.1427 lattice 0.0135 coord 0.4078
epoch2: after _train_epoch
epoch2: before valid
Training | Average loss 7.9289 kld 60.4926 kld1 40.7266 kld2 4.1061 kld3 15.6599 elem_type_num 0.1475 elem_type 0.0798 elem_num 0.0994 lattice 0.0152 coord 0.4531                 elem_type_num_acc 0.9722, elem_type_acc 0.9779 elem_type_recall 0.7149 elem_num_acc 0.9858 elem_type_match 0.1191 elem_num_match 0.9479 comp_match 0.1127
Validation | Average loss 7.6922 kld 69.1824 kld1 49.3836 kld2 5.0234 kld3 14.7754 elem_type_num 0.1368 elem_type 0.0696 elem_num 0.0852 lattice 0.0144 coord 0.4545                 elem_type_num_acc 0.9739, elem_type_acc 0.9775 elem_type_recall 0.7094 elem_num_acc 0.9856 elem_type_match 0.1054 elem_num_match 0.9475 comp_match 0.0998
cost: 0:00:27.422971
Exception ignored in: <function Pool.__del__ at 0x7f1ed23e5670>
Traceback (most recent call last):
  File "/home/yujixuan/anaconda3/envs/SyMat/lib/python3.8/multiprocessing/pool.py", line 268, in __del__
  File "/home/yujixuan/anaconda3/envs/SyMat/lib/python3.8/multiprocessing/queues.py", line 362, in put
AttributeError: 'NoneType' object has no attribute 'dumps'
