Training iteration 0 | loss kld 22.1635 kld1 8.7697 kld2 10.1763 kld3 3.2175 elem_type_num 1.5376 elem_type 0.7137 elem_num 1.9542 lattice 0.6495 coord 1.3433
Training iteration 44 | loss kld 57.2264 kld1 49.5113 kld2 1.5652 kld3 6.1499 elem_type_num 0.0862 elem_type 0.0087 elem_num 0.0375 lattice 0.0027 coord 0.3629
Training | Average loss 4.7091 kld 58.1789 kld1 49.7784 kld2 1.6075 kld3 6.7931 elem_type_num 0.0968 elem_type 0.0087 elem_num 0.0480 lattice 0.0030 coord 0.3693                 elem_type_num_acc 0.9796, elem_type_acc 0.9987 elem_type_recall 0.9859 elem_num_acc 0.9926 elem_type_match 0.9281 elem_num_match 0.9728 comp_match 0.9203
Validation | Average loss 4.6870 kld 57.8751 kld1 50.0847 kld2 1.5389 kld3 6.2515 elem_type_num 0.1124 elem_type 0.0089 elem_num 0.0495 lattice 0.0028 coord 0.3650                 elem_type_num_acc 0.9807, elem_type_acc 0.9984 elem_type_recall 0.9808 elem_num_acc 0.9930 elem_type_match 0.9100 elem_num_match 0.9736 comp_match 0.9023
Training iteration 0 | loss kld 57.5782 kld1 49.7017 kld2 1.5366 kld3 6.3399 elem_type_num 0.0544 elem_type 0.0087 elem_num 0.0325 lattice 0.0024 coord 0.4126
Training iteration 1 | loss kld 57.9073 kld1 50.2941 kld2 1.5483 kld3 6.0650 elem_type_num 0.0895 elem_type 0.0091 elem_num 0.0343 lattice 0.0026 coord 0.3645
Training iteration 2 | loss kld 57.9568 kld1 50.2597 kld2 1.5418 kld3 6.1554 elem_type_num 0.1050 elem_type 0.0082 elem_num 0.0551 lattice 0.0030 coord 0.3637
Training iteration 3 | loss kld 57.5337 kld1 49.6669 kld2 1.4930 kld3 6.3738 elem_type_num 0.0513 elem_type 0.0086 elem_num 0.0312 lattice 0.0028 coord 0.3682
Training iteration 4 | loss kld 58.0556 kld1 50.3933 kld2 1.5087 kld3 6.1536 elem_type_num 0.0734 elem_type 0.0082 elem_num 0.0445 lattice 0.0028 coord 0.3795
Training iteration 5 | loss kld 58.7921 kld1 50.9179 kld2 1.5506 kld3 6.3237 elem_type_num 0.0952 elem_type 0.0068 elem_num 0.0440 lattice 0.0029 coord 0.3590
Training iteration 6 | loss kld 58.2177 kld1 50.2658 kld2 1.5213 kld3 6.4307 elem_type_num 0.0999 elem_type 0.0086 elem_num 0.0582 lattice 0.0025 coord 0.3348
Training iteration 7 | loss kld 57.4185 kld1 49.8779 kld2 1.4818 kld3 6.0588 elem_type_num 0.0873 elem_type 0.0080 elem_num 0.0285 lattice 0.0026 coord 0.3767
Training iteration 8 | loss kld 58.2428 kld1 50.4354 kld2 1.5071 kld3 6.3003 elem_type_num 0.1025 elem_type 0.0079 elem_num 0.0579 lattice 0.0024 coord 0.3530
Training iteration 9 | loss kld 56.5971 kld1 48.5345 kld2 1.4456 kld3 6.6169 elem_type_num 0.0534 elem_type 0.0081 elem_num 0.0293 lattice 0.0023 coord 0.3611
Training iteration 10 | loss kld 55.9369 kld1 48.8312 kld2 1.4133 kld3 5.6925 elem_type_num 0.0634 elem_type 0.0068 elem_num 0.0418 lattice 0.0027 coord 0.4061
Training iteration 11 | loss kld 55.5910 kld1 47.9718 kld2 1.4530 kld3 6.1662 elem_type_num 0.0805 elem_type 0.0081 elem_num 0.0496 lattice 0.0024 coord 0.3692
Training iteration 12 | loss kld 55.7206 kld1 48.1045 kld2 1.4572 kld3 6.1588 elem_type_num 0.0976 elem_type 0.0088 elem_num 0.0443 lattice 0.0027 coord 0.3751
Training iteration 13 | loss kld 55.1237 kld1 47.4934 kld2 1.4827 kld3 6.1477 elem_type_num 0.0544 elem_type 0.0084 elem_num 0.0315 lattice 0.0026 coord 0.3575
Training iteration 14 | loss kld 55.7553 kld1 47.9687 kld2 1.5098 kld3 6.2767 elem_type_num 0.0693 elem_type 0.0072 elem_num 0.0370 lattice 0.0027 coord 0.3764
Training iteration 15 | loss kld 55.5017 kld1 47.7071 kld2 1.4896 kld3 6.3051 elem_type_num 0.1105 elem_type 0.0083 elem_num 0.0527 lattice 0.0024 coord 0.3317
Training iteration 16 | loss kld 56.4331 kld1 48.5803 kld2 1.4644 kld3 6.3884 elem_type_num 0.1138 elem_type 0.0078 elem_num 0.0729 lattice 0.0027 coord 0.3700
Training iteration 17 | loss kld 56.2217 kld1 48.3905 kld2 1.4220 kld3 6.4092 elem_type_num 0.0864 elem_type 0.0082 elem_num 0.0329 lattice 0.0025 coord 0.3560
Training iteration 18 | loss kld 55.8327 kld1 48.3292 kld2 1.4155 kld3 6.0881 elem_type_num 0.0771 elem_type 0.0074 elem_num 0.0424 lattice 0.0022 coord 0.3513
Training iteration 19 | loss kld 56.8362 kld1 49.4353 kld2 1.3956 kld3 6.0052 elem_type_num 0.2039 elem_type 0.0083 elem_num 0.0739 lattice 0.0024 coord 0.3626
Training iteration 20 | loss kld 56.2556 kld1 48.7012 kld2 1.3947 kld3 6.1597 elem_type_num 0.1482 elem_type 0.0076 elem_num 0.0610 lattice 0.0025 coord 0.3437
Training iteration 21 | loss kld 57.0149 kld1 49.4177 kld2 1.3861 kld3 6.2110 elem_type_num 0.1214 elem_type 0.0079 elem_num 0.0588 lattice 0.0024 coord 0.3330
Training iteration 22 | loss kld 56.5280 kld1 48.9502 kld2 1.3776 kld3 6.2003 elem_type_num 0.0536 elem_type 0.0081 elem_num 0.0273 lattice 0.0027 coord 0.3519
Training iteration 23 | loss kld 55.9681 kld1 48.8113 kld2 1.3553 kld3 5.8016 elem_type_num 0.1117 elem_type 0.0091 elem_num 0.0363 lattice 0.0028 coord 0.3709
Training iteration 24 | loss kld 57.1601 kld1 49.8421 kld2 1.4311 kld3 5.8869 elem_type_num 0.0835 elem_type 0.0063 elem_num 0.0428 lattice 0.0028 coord 0.3441
Training iteration 25 | loss kld 57.2759 kld1 49.6818 kld2 1.4731 kld3 6.1209 elem_type_num 0.1067 elem_type 0.0082 elem_num 0.0361 lattice 0.0026 coord 0.3707
Training iteration 26 | loss kld 56.9090 kld1 48.8784 kld2 1.4068 kld3 6.6237 elem_type_num 0.0917 elem_type 0.0086 elem_num 0.0365 lattice 0.0024 coord 0.3806
Training iteration 27 | loss kld 56.0451 kld1 48.6643 kld2 1.4005 kld3 5.9803 elem_type_num 0.1245 elem_type 0.0079 elem_num 0.0705 lattice 0.0024 coord 0.3523
Training iteration 28 | loss kld 56.0790 kld1 48.3878 kld2 1.4055 kld3 6.2857 elem_type_num 0.0818 elem_type 0.0082 elem_num 0.0500 lattice 0.0027 coord 0.3462
Training iteration 29 | loss kld 57.1356 kld1 49.6377 kld2 1.4618 kld3 6.0360 elem_type_num 0.1121 elem_type 0.0079 elem_num 0.0399 lattice 0.0023 coord 0.3661
Training iteration 30 | loss kld 56.6260 kld1 48.9467 kld2 1.3875 kld3 6.2919 elem_type_num 0.1335 elem_type 0.0073 elem_num 0.0661 lattice 0.0025 coord 0.3830
Training iteration 31 | loss kld 55.7798 kld1 48.6562 kld2 1.3803 kld3 5.7433 elem_type_num 0.0776 elem_type 0.0073 elem_num 0.0413 lattice 0.0021 coord 0.3796
Training iteration 32 | loss kld 56.7576 kld1 49.1960 kld2 1.3906 kld3 6.1710 elem_type_num 0.1141 elem_type 0.0069 elem_num 0.0456 lattice 0.0026 coord 0.3817
Training iteration 33 | loss kld 56.4783 kld1 48.8275 kld2 1.3889 kld3 6.2619 elem_type_num 0.1022 elem_type 0.0074 elem_num 0.0645 lattice 0.0024 coord 0.3594
Training iteration 34 | loss kld 55.4163 kld1 48.1272 kld2 1.3643 kld3 5.9247 elem_type_num 0.1292 elem_type 0.0085 elem_num 0.0567 lattice 0.0023 coord 0.3613
Training iteration 35 | loss kld 55.9842 kld1 48.5998 kld2 1.3628 kld3 6.0216 elem_type_num 0.1115 elem_type 0.0075 elem_num 0.0570 lattice 0.0021 coord 0.3469
Training iteration 36 | loss kld 55.0283 kld1 47.8246 kld2 1.3723 kld3 5.8315 elem_type_num 0.1118 elem_type 0.0075 elem_num 0.0577 lattice 0.0023 coord 0.3656
Training iteration 37 | loss kld 54.7707 kld1 47.4283 kld2 1.3602 kld3 5.9822 elem_type_num 0.1103 elem_type 0.0106 elem_num 0.0517 lattice 0.0021 coord 0.4181
Training iteration 38 | loss kld 55.2239 kld1 47.6887 kld2 1.3377 kld3 6.1974 elem_type_num 0.1108 elem_type 0.0086 elem_num 0.0523 lattice 0.0023 coord 0.3991
Training iteration 39 | loss kld 55.4702 kld1 47.9227 kld2 1.3787 kld3 6.1688 elem_type_num 0.0804 elem_type 0.0080 elem_num 0.0335 lattice 0.0023 coord 0.3584
Training iteration 40 | loss kld 55.5178 kld1 48.3457 kld2 1.3435 kld3 5.8286 elem_type_num 0.1115 elem_type 0.0081 elem_num 0.0559 lattice 0.0023 coord 0.3416
Training iteration 41 | loss kld 56.3074 kld1 49.0911 kld2 1.3199 kld3 5.8965 elem_type_num 0.1400 elem_type 0.0077 elem_num 0.0552 lattice 0.0022 coord 0.3578
Training iteration 42 | loss kld 57.7367 kld1 50.2036 kld2 1.3451 kld3 6.1880 elem_type_num 0.1099 elem_type 0.0069 elem_num 0.0397 lattice 0.0021 coord 0.3513
Training iteration 43 | loss kld 57.6016 kld1 50.2405 kld2 1.3317 kld3 6.0294 elem_type_num 0.0601 elem_type 0.0076 elem_num 0.0232 lattice 0.0026 coord 0.3723
Training iteration 44 | loss kld 58.2131 kld1 50.3018 kld2 1.2997 kld3 6.6116 elem_type_num 0.2349 elem_type 0.0067 elem_num 0.0951 lattice 0.0021 coord 0.4100
Training | Average loss 4.6390 kld 56.5897 kld1 49.0118 kld2 1.4243 kld3 6.1536 elem_type_num 0.1009 elem_type 0.0080 elem_num 0.0478 lattice 0.0025 coord 0.3661                 elem_type_num_acc 0.9744, elem_type_acc 0.9986 elem_type_recall 0.9845 elem_num_acc 0.9921 elem_type_match 0.9209 elem_num_match 0.9709 comp_match 0.9126
Validation | Average loss 4.7135 kld 57.2406 kld1 50.1190 kld2 1.3223 kld3 5.7993 elem_type_num 0.1180 elem_type 0.0089 elem_num 0.0508 lattice 0.0023 coord 0.3683                 elem_type_num_acc 0.9765, elem_type_acc 0.9983 elem_type_recall 0.9806 elem_num_acc 0.9928 elem_type_match 0.9078 elem_num_match 0.9725 comp_match 0.9007
Training iteration 0 | loss kld 57.3394 kld1 50.1543 kld2 1.2859 kld3 5.8992 elem_type_num 0.0893 elem_type 0.0085 elem_num 0.0473 lattice 0.0021 coord 0.3813
Training iteration 1 | loss kld 58.1174 kld1 50.7027 kld2 1.3316 kld3 6.0832 elem_type_num 0.1153 elem_type 0.0071 elem_num 0.0573 lattice 0.0024 coord 0.4048
Training iteration 2 | loss kld 56.9034 kld1 49.6516 kld2 1.3860 kld3 5.8658 elem_type_num 0.0955 elem_type 0.0080 elem_num 0.0560 lattice 0.0023 coord 0.3741
Training iteration 3 | loss kld 56.3764 kld1 49.1330 kld2 1.3943 kld3 5.8490 elem_type_num 0.0665 elem_type 0.0084 elem_num 0.0220 lattice 0.0025 coord 0.3730
Training iteration 4 | loss kld 56.4273 kld1 49.0264 kld2 1.3872 kld3 6.0137 elem_type_num 0.1092 elem_type 0.0073 elem_num 0.0547 lattice 0.0024 coord 0.3596
Training iteration 5 | loss kld 54.8549 kld1 47.7617 kld2 1.3619 kld3 5.7312 elem_type_num 0.0471 elem_type 0.0084 elem_num 0.0202 lattice 0.0025 coord 0.3689
Training iteration 6 | loss kld 55.4448 kld1 48.1470 kld2 1.3769 kld3 5.9210 elem_type_num 0.1295 elem_type 0.0087 elem_num 0.0522 lattice 0.0025 coord 0.4008
Training iteration 7 | loss kld 56.0109 kld1 48.6264 kld2 1.3899 kld3 5.9945 elem_type_num 0.0981 elem_type 0.0082 elem_num 0.0491 lattice 0.0025 coord 0.3272
Training iteration 8 | loss kld 53.7226 kld1 46.9309 kld2 1.3090 kld3 5.4826 elem_type_num 0.0769 elem_type 0.0092 elem_num 0.0458 lattice 0.0022 coord 0.3819
Training iteration 9 | loss kld 55.1297 kld1 48.0080 kld2 1.4029 kld3 5.7187 elem_type_num 0.0887 elem_type 0.0078 elem_num 0.0480 lattice 0.0020 coord 0.3722
Training iteration 10 | loss kld 55.9343 kld1 48.7674 kld2 1.4141 kld3 5.7528 elem_type_num 0.1014 elem_type 0.0067 elem_num 0.0604 lattice 0.0023 coord 0.3515
Training iteration 11 | loss kld 56.9197 kld1 49.3222 kld2 1.4358 kld3 6.1617 elem_type_num 0.1248 elem_type 0.0078 elem_num 0.0587 lattice 0.0024 coord 0.3678
Training iteration 12 | loss kld 56.0229 kld1 49.0337 kld2 1.3569 kld3 5.6324 elem_type_num 0.1077 elem_type 0.0087 elem_num 0.0529 lattice 0.0026 coord 0.3736
Training iteration 13 | loss kld 55.8842 kld1 48.4569 kld2 1.3353 kld3 6.0921 elem_type_num 0.0795 elem_type 0.0071 elem_num 0.0373 lattice 0.0022 coord 0.3573
Training iteration 14 | loss kld 55.0397 kld1 47.9853 kld2 1.3323 kld3 5.7221 elem_type_num 0.1024 elem_type 0.0096 elem_num 0.0499 lattice 0.0020 coord 0.3725
Training iteration 15 | loss kld 56.3764 kld1 49.1024 kld2 1.3620 kld3 5.9119 elem_type_num 0.1038 elem_type 0.0069 elem_num 0.0398 lattice 0.0022 coord 0.3564
Training iteration 16 | loss kld 57.0047 kld1 49.7021 kld2 1.4043 kld3 5.8983 elem_type_num 0.1574 elem_type 0.0070 elem_num 0.0558 lattice 0.0022 coord 0.3465
Training iteration 17 | loss kld 56.2024 kld1 49.1067 kld2 1.3852 kld3 5.7105 elem_type_num 0.0365 elem_type 0.0092 elem_num 0.0281 lattice 0.0023 coord 0.3465
Training iteration 18 | loss kld 57.5929 kld1 49.9429 kld2 1.4045 kld3 6.2455 elem_type_num 0.1176 elem_type 0.0076 elem_num 0.0536 lattice 0.0023 coord 0.3701
Training iteration 19 | loss kld 56.3270 kld1 49.0463 kld2 1.3977 kld3 5.8830 elem_type_num 0.0454 elem_type 0.0065 elem_num 0.0212 lattice 0.0020 coord 0.3685
Training iteration 20 | loss kld 55.7799 kld1 48.5124 kld2 1.3747 kld3 5.8927 elem_type_num 0.0753 elem_type 0.0074 elem_num 0.0433 lattice 0.0022 coord 0.3625
Training iteration 21 | loss kld 55.2365 kld1 47.6189 kld2 1.3677 kld3 6.2499 elem_type_num 0.0773 elem_type 0.0084 elem_num 0.0591 lattice 0.0022 coord 0.3689
Training iteration 22 | loss kld 54.4317 kld1 47.2367 kld2 1.3666 kld3 5.8284 elem_type_num 0.1026 elem_type 0.0074 elem_num 0.0391 lattice 0.0021 coord 0.3747
Training iteration 23 | loss kld 55.7241 kld1 48.2985 kld2 1.3839 kld3 6.0417 elem_type_num 0.0864 elem_type 0.0080 elem_num 0.0421 lattice 0.0022 coord 0.3512
Training iteration 24 | loss kld 54.4932 kld1 47.2598 kld2 1.3649 kld3 5.8685 elem_type_num 0.0500 elem_type 0.0071 elem_num 0.0280 lattice 0.0020 coord 0.3701
Training iteration 25 | loss kld 54.7669 kld1 47.4541 kld2 1.2984 kld3 6.0144 elem_type_num 0.0850 elem_type 0.0091 elem_num 0.0494 lattice 0.0021 coord 0.3541
Training iteration 26 | loss kld 55.2625 kld1 47.9356 kld2 1.2982 kld3 6.0287 elem_type_num 0.0992 elem_type 0.0086 elem_num 0.0431 lattice 0.0022 coord 0.3677
Training iteration 27 | loss kld 56.2972 kld1 49.1389 kld2 1.2792 kld3 5.8792 elem_type_num 0.1018 elem_type 0.0073 elem_num 0.0512 lattice 0.0020 coord 0.3695
Training iteration 28 | loss kld 55.3721 kld1 48.3269 kld2 1.2618 kld3 5.7833 elem_type_num 0.1296 elem_type 0.0076 elem_num 0.0385 lattice 0.0024 coord 0.3983
Training iteration 29 | loss kld 54.9769 kld1 47.8174 kld2 1.2357 kld3 5.9237 elem_type_num 0.1298 elem_type 0.0078 elem_num 0.0528 lattice 0.0023 coord 0.3860
Training iteration 30 | loss kld 55.1031 kld1 47.8765 kld2 1.2824 kld3 5.9441 elem_type_num 0.0751 elem_type 0.0065 elem_num 0.0331 lattice 0.0021 coord 0.3656
Training iteration 31 | loss kld 54.8307 kld1 48.2145 kld2 1.2472 kld3 5.3690 elem_type_num 0.1212 elem_type 0.0067 elem_num 0.0604 lattice 0.0023 coord 0.4062
Training iteration 32 | loss kld 54.9529 kld1 47.9449 kld2 1.2674 kld3 5.7406 elem_type_num 0.1005 elem_type 0.0080 elem_num 0.0632 lattice 0.0023 coord 0.3724
Training iteration 33 | loss kld 54.8766 kld1 48.0252 kld2 1.2254 kld3 5.6260 elem_type_num 0.0739 elem_type 0.0067 elem_num 0.0346 lattice 0.0022 coord 0.3393
Training iteration 34 | loss kld 54.1998 kld1 47.5726 kld2 1.1944 kld3 5.4328 elem_type_num 0.0958 elem_type 0.0076 elem_num 0.0431 lattice 0.0020 coord 0.3860
Training iteration 35 | loss kld 54.4335 kld1 47.5311 kld2 1.2205 kld3 5.6819 elem_type_num 0.1318 elem_type 0.0083 elem_num 0.0463 lattice 0.0022 coord 0.3362
Training iteration 36 | loss kld 53.8188 kld1 47.1552 kld2 1.2031 kld3 5.4605 elem_type_num 0.0557 elem_type 0.0078 elem_num 0.0257 lattice 0.0020 coord 0.3508
Training iteration 37 | loss kld 53.4404 kld1 46.7691 kld2 1.1975 kld3 5.4738 elem_type_num 0.1080 elem_type 0.0078 elem_num 0.0544 lattice 0.0026 coord 0.3432
Training iteration 38 | loss kld 53.8684 kld1 46.6279 kld2 1.2343 kld3 6.0062 elem_type_num 0.1570 elem_type 0.0087 elem_num 0.0697 lattice 0.0022 coord 0.3632
Training iteration 39 | loss kld 53.9811 kld1 46.9971 kld2 1.2449 kld3 5.7391 elem_type_num 0.1197 elem_type 0.0075 elem_num 0.0479 lattice 0.0022 coord 0.3536
Training iteration 40 | loss kld 53.8822 kld1 46.8239 kld2 1.2472 kld3 5.8111 elem_type_num 0.0884 elem_type 0.0082 elem_num 0.0438 lattice 0.0023 coord 0.3389
Training iteration 41 | loss kld 54.9248 kld1 47.8435 kld2 1.2805 kld3 5.8008 elem_type_num 0.1120 elem_type 0.0073 elem_num 0.0422 lattice 0.0021 coord 0.3579
Training iteration 42 | loss kld 55.3419 kld1 48.2872 kld2 1.2398 kld3 5.8149 elem_type_num 0.0624 elem_type 0.0066 elem_num 0.0352 lattice 0.0021 coord 0.3869
Training iteration 43 | loss kld 55.4800 kld1 48.4026 kld2 1.2910 kld3 5.7864 elem_type_num 0.0950 elem_type 0.0075 elem_num 0.0494 lattice 0.0022 coord 0.3996
Training iteration 44 | loss kld 55.7220 kld1 49.3082 kld2 1.2886 kld3 5.1252 elem_type_num 0.2069 elem_type 0.0062 elem_num 0.0732 lattice 0.0022 coord 0.3690
Training | Average loss 4.6265 kld 55.4406 kld1 48.3019 kld2 1.3189 kld3 5.8198 elem_type_num 0.0985 elem_type 0.0077 elem_num 0.0462 lattice 0.0022 coord 0.3673                 elem_type_num_acc 0.9783, elem_type_acc 0.9988 elem_type_recall 0.9859 elem_num_acc 0.9921 elem_type_match 0.9306 elem_num_match 0.9711 comp_match 0.9199
Validation | Average loss 4.6687 kld 54.9684 kld1 48.0672 kld2 1.2963 kld3 5.6048 elem_type_num 0.1128 elem_type 0.0087 elem_num 0.0488 lattice 0.0021 coord 0.3676                 elem_type_num_acc 0.9781, elem_type_acc 0.9983 elem_type_recall 0.9797 elem_num_acc 0.9930 elem_type_match 0.9081 elem_num_match 0.9736 comp_match 0.8999
Training iteration 0 | loss kld 54.4769 kld1 47.5197 kld2 1.2574 kld3 5.6998 elem_type_num 0.0820 elem_type 0.0087 elem_num 0.0340 lattice 0.0020 coord 0.3755
Training iteration 1 | loss kld 55.6859 kld1 48.5060 kld2 1.3003 kld3 5.8797 elem_type_num 0.0669 elem_type 0.0070 elem_num 0.0310 lattice 0.0023 coord 0.3833
Training iteration 2 | loss kld 55.7936 kld1 48.6592 kld2 1.3281 kld3 5.8063 elem_type_num 0.0948 elem_type 0.0070 elem_num 0.0366 lattice 0.0026 coord 0.4187
Training iteration 3 | loss kld 55.1197 kld1 48.0233 kld2 1.2922 kld3 5.8041 elem_type_num 0.0879 elem_type 0.0085 elem_num 0.0478 lattice 0.0021 coord 0.3515
Training iteration 4 | loss kld 55.8289 kld1 48.8041 kld2 1.3335 kld3 5.6912 elem_type_num 0.0938 elem_type 0.0073 elem_num 0.0354 lattice 0.0021 coord 0.3531
Training iteration 5 | loss kld 56.9293 kld1 49.9437 kld2 1.3029 kld3 5.6826 elem_type_num 0.1242 elem_type 0.0073 elem_num 0.0660 lattice 0.0021 coord 0.3571
Training iteration 6 | loss kld 56.1112 kld1 48.7677 kld2 1.2921 kld3 6.0514 elem_type_num 0.1261 elem_type 0.0062 elem_num 0.0821 lattice 0.0022 coord 0.3404
Training iteration 7 | loss kld 54.2966 kld1 47.3633 kld2 1.2328 kld3 5.7004 elem_type_num 0.0794 elem_type 0.0082 elem_num 0.0433 lattice 0.0022 coord 0.3950
Training iteration 8 | loss kld 54.6166 kld1 47.7031 kld2 1.2443 kld3 5.6692 elem_type_num 0.1007 elem_type 0.0065 elem_num 0.0520 lattice 0.0021 coord 0.3716
Training iteration 9 | loss kld 54.6036 kld1 47.6057 kld2 1.2636 kld3 5.7343 elem_type_num 0.0774 elem_type 0.0079 elem_num 0.0405 lattice 0.0023 coord 0.3868
Training iteration 10 | loss kld 54.2387 kld1 47.4102 kld2 1.2356 kld3 5.5929 elem_type_num 0.0851 elem_type 0.0069 elem_num 0.0434 lattice 0.0022 coord 0.3161
Training iteration 11 | loss kld 54.5063 kld1 47.3475 kld2 1.2436 kld3 5.9152 elem_type_num 0.0630 elem_type 0.0065 elem_num 0.0336 lattice 0.0020 coord 0.3562
Training iteration 12 | loss kld 54.4957 kld1 47.0211 kld2 1.2297 kld3 6.2449 elem_type_num 0.0950 elem_type 0.0083 elem_num 0.0358 lattice 0.0022 coord 0.3635
Training iteration 13 | loss kld 53.4461 kld1 46.9140 kld2 1.2198 kld3 5.3123 elem_type_num 0.0661 elem_type 0.0076 elem_num 0.0264 lattice 0.0023 coord 0.3660
Training iteration 14 | loss kld 54.5947 kld1 47.9089 kld2 1.2275 kld3 5.4583 elem_type_num 0.1156 elem_type 0.0072 elem_num 0.0507 lattice 0.0021 coord 0.3640
Training iteration 15 | loss kld 54.2412 kld1 47.4491 kld2 1.2544 kld3 5.5377 elem_type_num 0.1079 elem_type 0.0076 elem_num 0.0494 lattice 0.0020 coord 0.3609
Training iteration 16 | loss kld 55.5358 kld1 48.5237 kld2 1.2778 kld3 5.7343 elem_type_num 0.0712 elem_type 0.0062 elem_num 0.0451 lattice 0.0023 coord 0.4049
Training iteration 17 | loss kld 54.9305 kld1 48.0779 kld2 1.2768 kld3 5.5758 elem_type_num 0.0721 elem_type 0.0063 elem_num 0.0285 lattice 0.0021 coord 0.3373
Training iteration 18 | loss kld 54.8765 kld1 47.8894 kld2 1.2681 kld3 5.7190 elem_type_num 0.1016 elem_type 0.0075 elem_num 0.0633 lattice 0.0019 coord 0.3460
Training iteration 19 | loss kld 54.6784 kld1 47.8216 kld2 1.2352 kld3 5.6216 elem_type_num 0.0832 elem_type 0.0062 elem_num 0.0381 lattice 0.0025 coord 0.3600
Training iteration 20 | loss kld 53.5972 kld1 46.8113 kld2 1.2387 kld3 5.5472 elem_type_num 0.0857 elem_type 0.0070 elem_num 0.0406 lattice 0.0020 coord 0.3396
Training iteration 21 | loss kld 54.8098 kld1 47.0638 kld2 1.2761 kld3 6.4699 elem_type_num 0.1133 elem_type 0.0081 elem_num 0.0802 lattice 0.0021 coord 0.3927
Training iteration 22 | loss kld 53.5649 kld1 46.6771 kld2 1.2340 kld3 5.6539 elem_type_num 0.0689 elem_type 0.0073 elem_num 0.0350 lattice 0.0022 coord 0.3987
Training iteration 23 | loss kld 53.1459 kld1 46.3378 kld2 1.2516 kld3 5.5565 elem_type_num 0.1091 elem_type 0.0074 elem_num 0.0483 lattice 0.0021 coord 0.3502
Training iteration 24 | loss kld 52.5406 kld1 45.6607 kld2 1.2202 kld3 5.6596 elem_type_num 0.0483 elem_type 0.0088 elem_num 0.0259 lattice 0.0022 coord 0.3727
Training iteration 25 | loss kld 52.6634 kld1 46.1769 kld2 1.1621 kld3 5.3243 elem_type_num 0.1362 elem_type 0.0086 elem_num 0.0663 lattice 0.0021 coord 0.3942
Training iteration 26 | loss kld 53.2370 kld1 46.3238 kld2 1.1593 kld3 5.7539 elem_type_num 0.1005 elem_type 0.0078 elem_num 0.0604 lattice 0.0024 coord 0.3524
Training iteration 27 | loss kld 53.9485 kld1 47.2451 kld2 1.1642 kld3 5.5392 elem_type_num 0.0886 elem_type 0.0084 elem_num 0.0443 lattice 0.0021 coord 0.3465
Training iteration 28 | loss kld 54.4867 kld1 47.7382 kld2 1.1795 kld3 5.5690 elem_type_num 0.1553 elem_type 0.0069 elem_num 0.0696 lattice 0.0018 coord 0.3459
Training iteration 29 | loss kld 54.4049 kld1 47.8639 kld2 1.1864 kld3 5.3547 elem_type_num 0.0513 elem_type 0.0073 elem_num 0.0226 lattice 0.0020 coord 0.3581
Training iteration 30 | loss kld 55.7331 kld1 48.6618 kld2 1.2045 kld3 5.8668 elem_type_num 0.1468 elem_type 0.0068 elem_num 0.0699 lattice 0.0023 coord 0.3604
Training iteration 31 | loss kld 55.2532 kld1 48.4193 kld2 1.1915 kld3 5.6424 elem_type_num 0.0258 elem_type 0.0070 elem_num 0.0166 lattice 0.0020 coord 0.3312
Training iteration 32 | loss kld 54.7009 kld1 48.1861 kld2 1.1963 kld3 5.3184 elem_type_num 0.1142 elem_type 0.0078 elem_num 0.0610 lattice 0.0023 coord 0.3523
Training iteration 33 | loss kld 55.4806 kld1 48.7876 kld2 1.1915 kld3 5.5015 elem_type_num 0.0385 elem_type 0.0065 elem_num 0.0179 lattice 0.0021 coord 0.3329
Training iteration 34 | loss kld 54.8775 kld1 47.9262 kld2 1.2192 kld3 5.7321 elem_type_num 0.1214 elem_type 0.0080 elem_num 0.0507 lattice 0.0021 coord 0.3391
Training iteration 35 | loss kld 55.8916 kld1 48.9783 kld2 1.2703 kld3 5.6430 elem_type_num 0.0639 elem_type 0.0065 elem_num 0.0381 lattice 0.0019 coord 0.3850
Training iteration 36 | loss kld 55.3580 kld1 48.4401 kld2 1.2550 kld3 5.6628 elem_type_num 0.0998 elem_type 0.0071 elem_num 0.0362 lattice 0.0022 coord 0.3312
Training iteration 37 | loss kld 53.9334 kld1 47.2900 kld2 1.1922 kld3 5.4512 elem_type_num 0.0656 elem_type 0.0072 elem_num 0.0417 lattice 0.0020 coord 0.3554
Training iteration 38 | loss kld 54.5390 kld1 47.3219 kld2 1.2496 kld3 5.9675 elem_type_num 0.0863 elem_type 0.0065 elem_num 0.0427 lattice 0.0023 coord 0.3762
Training iteration 39 | loss kld 54.1116 kld1 47.0163 kld2 1.2526 kld3 5.8428 elem_type_num 0.1803 elem_type 0.0071 elem_num 0.0714 lattice 0.0023 coord 0.3610
Training iteration 40 | loss kld 52.8773 kld1 46.4279 kld2 1.2122 kld3 5.2372 elem_type_num 0.0920 elem_type 0.0070 elem_num 0.0501 lattice 0.0020 coord 0.3602
Training iteration 41 | loss kld 53.6675 kld1 46.6230 kld2 1.2844 kld3 5.7601 elem_type_num 0.0724 elem_type 0.0075 elem_num 0.0333 lattice 0.0021 coord 0.3444
Training iteration 42 | loss kld 53.6907 kld1 46.4964 kld2 1.2544 kld3 5.9400 elem_type_num 0.1037 elem_type 0.0071 elem_num 0.0576 lattice 0.0022 coord 0.3786
